claim_id,policy_id,claim_date,claim_amount,claim_status,claim_reason,batch_id,load_timestamp
CLM007500,POL02507,2024-04-24,5644.11,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007501,POL03857,2026-05-25,16465.34,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007502,POL03364,2026-06-05,20037.51,Approved,Fire damage,batch_002,2026-08-05T00:00:00
CLM007503,POL00022,2023-03-03,6714.22,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM007504,POL03989,2023-11-29,10182.39,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007505,POL02445,2026-01-07,21641.71,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007506,POL02949,2025-08-24,14884.18,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007507,POL00418,2024-01-24,16633.36,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM007508,POL02729,2026-02-04,16121.88,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007509,POL01874,2026-02-10,19185.84,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007510,POL01970,2025-07-19,16613.99,Pending,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007511,POL04396,2024-12-17,12145.54,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007512,POL02993,2025-12-09,11760.63,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007513,POL03288,2023-12-29,6438.60,Approved,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007514,POL02215,2025-06-21,16239.13,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007515,POL03997,2024-04-29,7794.61,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007516,POL02694,2024-11-20,21900.85,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007517,POL01754,2025-04-21,15527.41,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM007518,POL01948,2023-11-16,21531.52,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007519,POL03055,2026-02-14,8803.00,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007520,POL02819,2024-01-15,12201.01,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007521,POL03997,2026-06-29,9116.92,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM007522,POL03349,2026-02-11,10121.05,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007523,POL02151,2023-02-20,16042.85,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007524,POL01374,2025-03-10,6034.57,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007525,POL02474,2024-12-20,11156.59,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007526,POL03810,2025-09-05,2633.87,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007527,POL03643,2026-04-27,15876.60,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007528,POL04037,2026-05-21,16769.08,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007529,POL02012,2023-11-03,24357.42,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007530,POL02862,2023-12-18,17869.75,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007531,POL00342,2024-07-03,13003.22,Approved,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007532,POL02322,2024-03-02,9384.30,Denied,Water damage,batch_002,2026-08-05T00:00:00
CLM007533,POL01005,2026-01-18,11590.84,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007534,POL03181,2026-04-14,2609.25,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007535,POL02851,2023-07-31,15432.79,Approved,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007536,POL00860,2024-03-14,11014.40,Approved,Hit and run,batch_002,2026-08-05T00:00:00
CLM007537,POL03769,2026-05-22,14362.19,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007538,POL04708,2024-03-18,932.74,Pending,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007539,POL04894,2023-06-15,23609.57,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007540,POL00802,2025-07-03,10006.92,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007541,POL00900,2025-11-02,18756.60,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007542,POL01937,2024-10-25,16648.10,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM007543,POL03647,2025-03-27,10104.93,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007544,POL01622,2023-04-12,12221.50,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007545,POL02917,2026-03-13,17610.45,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007546,POL00373,2026-01-13,12277.34,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007547,POL01089,2025-06-24,13396.06,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007548,POL00700,2024-05-29,24179.26,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007549,POL00873,2024-06-14,18856.71,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM007550,POL00610,2026-06-23,6875.41,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007551,POL03835,2024-12-03,22778.31,Denied,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007552,POL04035,2024-11-07,15917.80,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007553,POL03541,2026-01-01,10189.20,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007554,POL02570,2026-06-20,12046.62,Pending,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007555,POL03392,2024-11-15,11096.57,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007556,POL02196,2023-03-19,24085.31,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM007557,POL00423,2025-06-05,22862.91,Pending,Fire damage,batch_002,2026-08-05T00:00:00
CLM007558,POL02984,2025-01-15,19377.07,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007559,POL04594,2023-06-21,9806.81,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007560,POL01427,2023-12-16,24360.30,Denied,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007561,POL03401,2026-01-21,6008.39,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007562,POL04844,2023-08-12,23654.80,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM007563,POL01160,2026-03-06,22170.26,Pending,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007564,POL03516,2025-09-30,23480.46,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007565,POL01035,2025-04-18,16838.26,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007566,POL00619,2024-02-14,6669.97,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007567,POL02641,2024-10-29,21681.76,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007568,POL00887,2023-11-04,14680.96,Pending,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007569,POL04650,2025-02-23,20170.12,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007570,POL05069,2025-11-29,21642.16,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007571,POL03699,2023-10-21,24097.65,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007572,POL02236,2023-08-01,9500.81,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007573,POL01760,2026-07-27,4603.50,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007574,POL02296,2025-12-16,7231.61,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007575,POL04267,2025-02-08,2529.14,Pending,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007576,POL02807,2024-01-17,2224.67,Denied,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007577,POL01537,2024-10-11,12829.11,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007578,POL01183,2023-09-17,1542.67,Pending,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007579,POL00822,2024-07-30,17281.42,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007580,POL03514,2023-03-21,7592.62,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007581,POL02290,2025-05-31,21562.69,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007582,POL03130,2026-07-25,16801.94,Approved,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007583,POL00611,2026-02-01,6599.78,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007584,POL01625,2025-04-03,6149.06,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007585,POL00799,2023-07-02,4696.14,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007586,POL01697,2026-03-28,22794.32,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007587,POL00014,2024-12-06,12753.14,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007588,POL03840,2025-03-16,22707.65,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007589,POL00087,2025-04-21,24785.48,Pending,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007590,POL03568,2025-03-14,2799.34,Pending,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007591,POL03810,2023-04-25,3695.09,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007592,POL00022,2025-06-06,12131.25,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM007593,POL00539,2025-11-23,15949.06,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007594,POL04088,2024-06-23,3767.32,Denied,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007595,POL04289,2026-05-25,21154.33,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007596,POL00405,2024-04-25,16453.59,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007597,POL03195,2025-08-06,20366.67,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007598,POL01853,2024-03-03,22162.60,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007599,POL03172,2023-05-15,16393.10,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007600,POL05037,2024-05-18,10792.05,Denied,Water damage,batch_002,2026-08-05T00:00:00
CLM007601,POL04824,2023-02-24,2174.53,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007602,POL01890,2025-12-09,15269.73,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007603,POL02050,2023-03-07,926.44,Pending,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007604,POL00127,2025-03-19,5813.75,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007605,POL00938,2023-02-28,11320.65,Approved,Water damage,batch_002,2026-08-05T00:00:00
CLM007606,POL04525,2025-02-09,1821.87,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007607,POL04702,2025-05-09,2586.04,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007608,POL01165,2023-03-04,9842.37,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007609,POL02272,2024-03-26,4461.27,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM007610,POL00549,2023-02-27,6299.31,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007611,POL02793,2024-10-21,23819.75,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007612,POL01152,2026-06-05,4438.38,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007613,POL00206,2024-02-11,13805.03,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007614,POL03006,2024-02-24,19837.42,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM007615,POL01160,2023-08-18,21634.50,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007616,POL01631,2023-11-19,19340.30,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007617,POL01891,2026-05-03,18924.53,Denied,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007618,POL05092,2023-02-17,2158.80,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007619,POL03676,2023-08-24,6058.90,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007620,POL03933,2024-03-10,7856.31,Denied,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007621,POL04702,2023-06-05,19310.06,Pending,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007622,POL01001,2025-08-25,747.36,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007623,POL00668,2026-05-18,7676.03,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007624,POL04449,2025-06-08,6189.13,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007625,POL02707,2024-02-26,9254.32,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007626,POL03951,2023-12-09,14199.91,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007627,POL02777,2024-02-29,20219.85,Pending,Hit and run,batch_002,2026-08-05T00:00:00
CLM007628,POL00819,2026-04-23,12370.27,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007629,POL03981,2025-05-07,17511.55,Approved,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007630,POL02830,2025-07-08,10329.06,Denied,Water damage,batch_002,2026-08-05T00:00:00
CLM007631,POL04696,2026-07-15,7656.27,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007632,POL03130,2026-02-23,219.84,Approved,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007633,POL02076,2025-05-22,13567.68,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007634,POL04839,2026-03-25,8086.93,Approved,Hit and run,batch_002,2026-08-05T00:00:00
CLM007635,POL03156,2024-05-05,14009.53,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007636,POL03716,2025-07-05,19122.70,Denied,Burglary,batch_002,2026-08-05T00:00:00
CLM007637,POL03808,2025-09-29,21655.17,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007638,POL00077,2025-05-19,9755.57,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007639,POL02660,2025-12-04,23549.38,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007640,POL03728,2025-06-29,16940.43,Pending,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007641,POL00656,2025-03-19,16012.41,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM007642,POL00366,2025-02-01,5768.40,Approved,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007643,POL04753,2024-07-15,19802.00,Pending,Hit and run,batch_002,2026-08-05T00:00:00
CLM007644,POL02731,2024-05-14,22818.98,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007645,POL02788,2025-05-20,2996.13,Approved,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007646,POL04447,2026-02-24,7094.56,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007647,POL04806,2023-08-11,7656.42,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007648,POL01780,2026-01-13,21108.06,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007649,POL02822,2025-09-11,9736.72,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007650,POL01329,2024-08-01,12142.85,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007651,POL04782,2025-09-17,22285.91,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007652,POL02449,2024-09-21,20088.38,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007653,POL00862,2025-04-29,2776.81,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007654,POL03873,2025-11-25,9865.90,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007655,POL02376,2026-01-11,16872.91,Denied,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007656,POL02797,2025-02-20,11587.23,Pending,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007657,POL03735,2023-06-22,4243.84,Pending,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007658,POL01722,2023-09-20,7471.48,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007659,POL00203,2023-06-08,14541.25,Pending,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007660,POL02113,2023-09-27,23920.29,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007661,POL02858,2025-12-29,18566.91,Approved,Burglary,batch_002,2026-08-05T00:00:00
CLM007662,POL03105,2023-03-01,18249.96,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007663,POL03341,2025-08-19,1785.22,Pending,Fire damage,batch_002,2026-08-05T00:00:00
CLM007664,POL03357,2026-07-29,19566.52,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007665,POL03628,2025-02-22,22090.48,Denied,Hit and run,batch_002,2026-08-05T00:00:00
CLM007666,POL04884,2024-01-22,9427.17,Approved,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007667,POL04666,2026-01-17,14168.52,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007668,POL03083,2025-08-17,5648.25,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007669,POL01506,2026-07-07,21995.61,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007670,POL00700,2023-12-02,1473.84,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM007671,POL02930,2024-03-07,3167.75,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007672,POL03437,2025-10-25,4392.54,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007673,POL03334,2024-10-07,13537.02,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007674,POL02355,2025-07-22,5122.73,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007675,POL01982,2025-10-11,1391.96,Approved,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007676,POL05053,2023-11-29,14775.73,Approved,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007677,POL02294,2025-10-21,9539.22,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007678,POL03096,2026-03-04,14193.37,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007679,POL00019,2023-04-19,15338.10,Pending,Fire damage,batch_002,2026-08-05T00:00:00
CLM007680,POL01563,2023-12-15,8591.49,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007681,POL02647,2024-08-14,19485.35,Pending,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007682,POL00741,2023-06-26,12695.62,Approved,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007683,POL00398,2023-07-22,19658.20,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007684,POL04351,2025-08-02,22155.95,Pending,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007685,POL02354,2026-04-05,13339.53,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007686,POL00874,2026-05-27,2999.55,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007687,POL00081,2026-06-03,6472.53,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007688,POL02548,2023-11-29,22622.41,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007689,POL02655,2026-06-27,6264.77,Denied,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007690,POL02480,2023-06-27,9192.57,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007691,POL04565,2026-04-10,21505.03,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007692,POL04343,2025-11-14,15974.79,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007693,POL03252,2026-01-16,782.58,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007694,POL01874,2024-11-27,18080.46,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007695,POL01003,2026-03-09,6302.75,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007696,POL00281,2023-10-20,22558.91,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007697,POL02671,2025-01-14,14048.55,Denied,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007698,POL04849,2025-11-08,19414.58,Pending,Fire damage,batch_002,2026-08-05T00:00:00
CLM007699,POL04424,2023-08-16,20296.64,Pending,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007700,POL03966,2025-07-28,4071.04,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007701,POL01663,2025-07-05,20676.52,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM007702,POL02062,2025-10-04,20055.83,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007703,POL02968,2025-07-28,19950.37,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007704,POL00927,2026-01-07,11899.85,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007705,POL03214,2024-12-26,7811.77,Approved,Burglary,batch_002,2026-08-05T00:00:00
CLM007706,POL00069,2025-05-15,5937.92,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007707,POL04561,2025-01-29,12713.30,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007708,POL00159,2024-10-30,8172.12,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007709,POL01465,2023-03-18,12242.94,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007710,POL01230,2024-10-22,23481.02,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007711,POL00030,2024-04-16,2148.50,Denied,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007712,POL02438,2023-09-23,9227.69,Denied,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007713,POL03264,2026-07-14,6958.13,Denied,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007714,POL01127,2026-02-13,16497.86,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007715,POL00456,2023-05-23,10204.19,Approved,Burglary,batch_002,2026-08-05T00:00:00
CLM007716,POL02618,2024-11-14,16290.83,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007717,POL02913,2025-12-22,4360.82,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007718,POL03665,2024-09-07,6396.27,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007719,POL01883,2023-11-03,21706.26,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007720,POL03943,2026-04-03,13410.39,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007721,POL04448,2025-08-04,23306.91,Approved,Fire damage,batch_002,2026-08-05T00:00:00
CLM007722,POL00110,2026-01-14,14364.34,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007723,POL04043,2024-04-18,3629.79,Approved,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007724,POL01771,2026-01-05,10007.62,Pending,Water damage,batch_002,2026-08-05T00:00:00
CLM007725,POL03492,2023-07-18,19910.96,Denied,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007726,POL03649,2023-10-19,24447.80,Approved,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007727,POL01103,2023-04-19,12187.12,Denied,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007728,POL02804,2026-05-15,12554.17,Approved,Hospital stay,batch_002,2026-08-05T00:00:00
CLM007729,POL03771,2024-10-26,273.49,Denied,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007730,POL00876,2026-03-26,14180.86,Denied,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007731,POL03960,2023-09-11,16765.80,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007732,POL01058,2023-05-02,1932.99,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007733,POL00977,2023-03-09,3952.96,Pending,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007734,POL02891,2024-10-18,3245.56,Approved,Accidental death claim,batch_002,2026-08-05T00:00:00
CLM007735,POL01224,2025-08-22,24241.33,Denied,Death benefit claim,batch_002,2026-08-05T00:00:00
CLM007736,POL02201,2023-12-06,14426.19,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007737,POL04797,2024-02-13,8577.60,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007738,POL00845,2025-09-23,8657.41,Pending,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007739,POL02644,2023-11-27,20282.80,Approved,Burglary,batch_002,2026-08-05T00:00:00
CLM007740,POL01729,2024-10-04,20071.60,Pending,Burglary,batch_002,2026-08-05T00:00:00
CLM007741,POL00683,2024-08-25,7132.32,Approved,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007742,POL03823,2024-02-21,8422.75,Denied,Surgery reimbursement,batch_002,2026-08-05T00:00:00
CLM007743,POL00907,2026-03-13,24873.48,Denied,Windshield damage,batch_002,2026-08-05T00:00:00
CLM007744,POL02450,2024-10-09,14076.08,Denied,Emergency room visit,batch_002,2026-08-05T00:00:00
CLM007745,POL04775,2024-09-30,10359.93,Denied,Fire damage,batch_002,2026-08-05T00:00:00
CLM007746,POL02834,2024-09-02,15072.12,Pending,Fallen tree damage,batch_002,2026-08-05T00:00:00
CLM007747,POL01948,2023-08-22,17358.21,Approved,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007748,POL04712,2024-01-20,23816.49,Denied,Burglary,batch_002,2026-08-05T00:00:00
CLM007749,POL01931,2026-02-23,19017.15,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007750,POL03778,2024-04-27,12052.41,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007751,POL01567,2026-02-04,15920.37,Approved,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007752,POL02493,2023-02-21,22428.72,Pending,Terminal illness claim,batch_002,2026-08-05T00:00:00
CLM007753,POL01350,2023-02-26,24364.71,Denied,Roof damage from storm,batch_002,2026-08-05T00:00:00
CLM007754,POL03904,2024-03-21,2846.91,Denied,Theft of vehicle,batch_002,2026-08-05T00:00:00
CLM007755,POL01826,2026-05-19,22368.75,Pending,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007756,POL01284,2025-06-23,15373.25,Pending,Medical procedure,batch_002,2026-08-05T00:00:00
CLM007757,POL01855,2025-02-24,6828.24,Pending,Vehicle collision,batch_002,2026-08-05T00:00:00
CLM007758,POL02432,2023-06-28,7395.99,Pending,Hit and run,batch_002,2026-08-05T00:00:00
CLM007759,POL00415,2023-02-20,861.22,Approved,Vandalism damage,batch_002,2026-08-05T00:00:00
CLM007760,POL02352,2024-04-28,336.15,Approved,Burglary,batch_002,2026-08-05T00:00:00
CLM007761,POL02903,2024-09-08,12124.94,Denied,Prescription claim,batch_002,2026-08-05T00:00:00
CLM007762,POL01045,2026-07-23,7270.80,Approved,Burglary,batch_002,2026-08-05T00:00:00
CLM007763,POL03129,2024-07-31,17393.62,Pending,Death benefit claim,batch_002,2026-08-05T00:00:00
